ds,y,price_mean,promo_sum,supplier_cost_mean,lead_time_mean,stock_mean,dow,month,year
2024-06-29,1789.0,5.184280726168987,1.0,8.019144485653143,7.0,210.0,5,6,2024
2024-06-30,0.0,5.184280726168987,0.0,8.019144485653143,7.0,210.0,6,6,2024
2024-07-01,0.0,5.184280726168987,0.0,8.019144485653143,7.0,210.0,0,7,2024
2024-07-02,0.0,5.184280726168987,0.0,8.019144485653143,7.0,210.0,1,7,2024
2024-07-03,0.0,5.184280726168987,0.0,8.019144485653143,7.0,210.0,2,7,2024
2024-07-04,0.0,5.184280726168987,0.0,8.019144485653143,7.0,210.0,3,7,2024
2024-07-05,0.0,5.184280726168987,0.0,8.019144485653143,7.0,210.0,4,7,2024
2024-07-06,0.0,5.184280726168987,0.0,8.019144485653143,7.0,210.0,5,7,2024
2024-07-07,0.0,5.184280726168987,0.0,8.019144485653143,7.0,210.0,6,7,2024
2024-07-08,242.0,14.194558666483466,1.0,1.6129918973867012,8.0,331.0,0,7,2024
2024-07-09,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,1,7,2024
2024-07-10,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,2,7,2024
2024-07-11,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,3,7,2024
2024-07-12,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,4,7,2024
2024-07-13,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,5,7,2024
2024-07-14,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,6,7,2024
2024-07-15,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,0,7,2024
2024-07-16,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,1,7,2024
2024-07-17,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,2,7,2024
2024-07-18,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,3,7,2024
2024-07-19,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,4,7,2024
2024-07-20,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,5,7,2024
2024-07-21,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,6,7,2024
2024-07-22,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,0,7,2024
2024-07-23,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,1,7,2024
2024-07-24,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,2,7,2024
2024-07-25,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,3,7,2024
2024-07-26,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,4,7,2024
2024-07-27,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,5,7,2024
2024-07-28,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,6,7,2024
2024-07-29,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,0,7,2024
2024-07-30,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,1,7,2024
2024-07-31,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,2,7,2024
2024-08-01,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,3,8,2024
2024-08-02,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,4,8,2024
2024-08-03,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,5,8,2024
2024-08-04,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,6,8,2024
2024-08-05,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,0,8,2024
2024-08-06,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,1,8,2024
2024-08-07,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,2,8,2024
2024-08-08,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,3,8,2024
2024-08-09,0.0,14.194558666483466,0.0,1.6129918973867012,8.0,331.0,4,8,2024
2024-08-10,1513.0,9.925131496822992,1.0,6.290322412888727,3.0,472.0,5,8,2024
2024-08-11,0.0,9.925131496822992,0.0,6.290322412888727,3.0,472.0,6,8,2024
2024-08-12,0.0,9.925131496822992,0.0,6.290322412888727,3.0,472.0,0,8,2024
2024-08-13,0.0,9.925131496822992,0.0,6.290322412888727,3.0,472.0,1,8,2024
2024-08-14,0.0,9.925131496822992,0.0,6.290322412888727,3.0,472.0,2,8,2024
2024-08-15,0.0,9.925131496822992,0.0,6.290322412888727,3.0,472.0,3,8,2024
2024-08-16,0.0,9.925131496822992,0.0,6.290322412888727,3.0,472.0,4,8,2024
2024-08-17,0.0,9.925131496822992,0.0,6.290322412888727,3.0,472.0,5,8,2024
2024-08-18,1823.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,6,8,2024
2024-08-19,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,0,8,2024
2024-08-20,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,1,8,2024
2024-08-21,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,2,8,2024
2024-08-22,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,3,8,2024
2024-08-23,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,4,8,2024
2024-08-24,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,5,8,2024
2024-08-25,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,6,8,2024
2024-08-26,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,0,8,2024
2024-08-27,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,1,8,2024
2024-08-28,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,2,8,2024
2024-08-29,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,3,8,2024
2024-08-30,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,4,8,2024
2024-08-31,0.0,17.034567639622757,0.0,8.88621656518983,4.0,153.0,5,8,2024
2024-09-01,1270.0,1.5636962382300563,1.0,6.2420140125914205,3.0,318.0,6,9,2024
2024-09-02,1690.0,13.832983943394694,1.0,2.4286420841562677,3.0,275.0,0,9,2024
2024-09-03,0.0,13.832983943394694,0.0,2.4286420841562677,3.0,275.0,1,9,2024
2024-09-04,0.0,13.832983943394694,0.0,2.4286420841562677,3.0,275.0,2,9,2024
2024-09-05,0.0,13.832983943394694,0.0,2.4286420841562677,3.0,275.0,3,9,2024
2024-09-06,0.0,13.832983943394694,0.0,2.4286420841562677,3.0,275.0,4,9,2024
2024-09-07,0.0,13.832983943394694,0.0,2.4286420841562677,3.0,275.0,5,9,2024
2024-09-08,408.0,14.86734586812109,0.0,3.52057315512351,1.0,180.0,6,9,2024
